date,methods,wave,age,age_group,education,gender,nationality,municipality,electoral_district,citizen,voting_intent
2023-03-03 14:47:00,Cati,23,30.0,25-34,Secondary education,Male,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",False,No
2023-03-03 14:52:00,Cati,23,68.0,65-74,Higher education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-03 15:02:00,Cati,23,49.0,45-54,Higher education,Male,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",False,No
2023-03-03 15:06:00,Cati,23,39.0,35-44,Higher education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-03 15:09:00,Cati,23,34.0,25-34,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-03 15:10:00,Cati,23,65.0,65-74,Secondary education,Female,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-03-03 15:24:00,Cati,23,51.0,45-54,Higher education,Female,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-03 15:29:00,Cati,23,65.0,65-74,Secondary education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-03 15:33:00,Cati,23,72.0,65-74,Secondary education,Female,Estonian,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-03 15:43:00,Cati,23,18.0,16-24,Secondary education,Male,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-03 16:04:00,Cati,23,33.0,25-34,Higher education,Female,Estonian,Läänemaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-03 16:21:00,Cati,23,55.0,55-64,Secondary education,Female,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-03 16:24:00,Cati,23,65.0,65-74,Higher education,Male,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-03 16:35:00,Cati,23,32.0,25-34,Basic education,Male,Estonian,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-03 16:39:00,Cati,23,62.0,55-64,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-03 16:44:00,Cati,23,57.0,55-64,Higher education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-03 16:49:00,Cati,23,61.0,55-64,Higher education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-03 16:52:00,Cati,23,54.0,45-54,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-03 16:53:00,Cati,23,24.0,16-24,Higher education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-03 17:01:00,Cati,23,65.0,65-74,Secondary education,Female,Estonian,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-03 17:06:00,Cati,23,40.0,35-44,Higher education,Female,Estonian,Järvamaa,Järva- ja Viljandimaa,True,Yes
2023-03-06 09:39:00,Cati,23,36.0,35-44,Basic education,Male,Other,Valgamaa,"Võru-, Valga- ja Põlvamaa",True,No
2023-03-03 17:11:00,Cati,23,58.0,55-64,Higher education,Male,Other,Harjumaa,Harju- ja Raplamaa,False,No
2023-03-03 17:07:00,Cati,23,40.0,35-44,Basic education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-03 17:14:00,Cati,23,38.0,35-44,Secondary education,Female,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-03 17:15:00,Cati,23,45.0,45-54,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-03 17:23:00,Cati,23,39.0,35-44,Secondary education,Male,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-03 17:25:00,Cati,23,21.0,16-24,Basic education,Male,Estonian,Järvamaa,Järva- ja Viljandimaa,True,No opinion
2023-03-03 17:26:00,Cati,23,18.0,16-24,Secondary education,Female,Other,Pirita,"Kesklinn, Lasnamäe ja Pirita",False,No
2023-03-03 17:34:00,Cati,23,86.0,75+,Secondary education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-03 17:40:00,Cati,23,68.0,65-74,Higher education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-03 17:40:00,Cati,23,57.0,55-64,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-03 17:50:00,Cati,23,46.0,45-54,Secondary education,Male,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-03 17:55:00,Cati,23,67.0,65-74,Secondary education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,No
2023-03-03 17:50:00,Cati,23,69.0,65-74,Higher education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-03 18:00:00,Cati,23,40.0,35-44,Higher education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-03-03 17:57:00,Cati,23,44.0,35-44,Higher education,Female,Estonian,Läänemaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-03 18:04:00,Cati,23,35.0,35-44,Secondary education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-03 18:11:00,Cati,23,50.0,45-54,Basic education,Male,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-03 18:08:00,Cati,23,35.0,35-44,Higher education,Male,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-03 18:11:00,Cati,23,37.0,35-44,Higher education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-03 18:16:00,Cati,23,66.0,65-74,Secondary education,Male,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-03 18:24:00,Cati,23,39.0,35-44,Higher education,Female,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-03-03 18:34:00,Cati,23,59.0,55-64,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-03 18:43:00,Cati,23,75.0,75+,Secondary education,Female,Estonian,Hiiumaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-03 18:45:00,Cati,23,90.0,75+,Higher education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-03 18:51:00,Cati,23,29.0,25-34,Higher education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 09:17:00,Cati,23,52.0,45-54,Secondary education,Male,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-03 18:55:00,Cati,23,78.0,75+,Higher education,Male,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-03 18:56:00,Cati,23,31.0,25-34,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-03 19:02:00,Cati,23,70.0,65-74,Secondary education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 09:06:00,Cati,23,38.0,35-44,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,No
2023-03-06 09:15:00,Cati,23,57.0,55-64,Secondary education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 09:15:00,Cati,23,32.0,25-34,Higher education,Female,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-06 09:17:00,Cati,23,64.0,55-64,Higher education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,No
2023-03-06 09:19:00,Cati,23,35.0,35-44,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,No
2023-03-06 09:25:00,Cati,23,31.0,25-34,Secondary education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-06 09:30:00,Cati,23,66.0,65-74,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 09:30:00,Cati,23,68.0,65-74,Secondary education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-06 09:37:00,Cati,23,34.0,25-34,Basic education,Female,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-06 09:37:00,Cati,23,41.0,35-44,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 09:50:00,Cati,23,37.0,35-44,Secondary education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No
2023-03-06 09:55:00,Cati,23,46.0,45-54,Secondary education,Male,Other,Ida-Virumaa,Ida-Virumaa,False,Yes
2023-03-06 09:52:00,Cati,23,67.0,65-74,Secondary education,Female,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-06 10:02:00,Cati,23,49.0,45-54,Secondary education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 10:04:00,Cati,23,72.0,65-74,Higher education,Male,Estonian,Järvamaa,Järva- ja Viljandimaa,True,Yes
2023-03-06 10:01:00,Cati,23,34.0,25-34,Secondary education,Male,Estonian,Viljandimaa,Järva- ja Viljandimaa,True,Yes
2023-03-06 10:04:00,Cati,23,56.0,55-64,Higher education,Female,Estonian,Järvamaa,Järva- ja Viljandimaa,True,Yes
2023-03-06 10:10:00,Cati,23,42.0,35-44,Secondary education,Female,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-06 10:15:00,Cati,23,83.0,75+,Secondary education,Male,Estonian,Mustamäe,Mustamäe ja Nõmme,False,Yes
2023-03-06 10:16:00,Cati,23,50.0,45-54,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 10:15:00,Cati,23,77.0,75+,Higher education,Female,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 10:21:00,Cati,23,85.0,75+,Higher education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,Yes
2023-03-06 10:24:00,Cati,23,44.0,35-44,Secondary education,Male,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 10:26:00,Cati,23,62.0,55-64,Secondary education,Male,Other,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",False,Yes
2023-03-06 10:21:00,Cati,23,54.0,45-54,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 10:27:00,Cati,23,63.0,55-64,Higher education,Female,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-06 10:35:00,Cati,23,87.0,75+,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-06 10:36:00,Cati,23,55.0,55-64,Secondary education,Male,Estonian,Saaremaa,"Hiiu-, Lääne- ja Saaremaa",True,Yes
2023-03-06 10:39:00,Cati,23,77.0,75+,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 10:39:00,Cati,23,48.0,45-54,Higher education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-06 10:40:00,Cati,23,79.0,75+,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 10:38:00,Cati,23,33.0,25-34,Higher education,Male,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-06 10:47:00,Cati,23,56.0,55-64,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,Yes
2023-03-06 10:45:00,Cati,23,54.0,45-54,Secondary education,Male,Other,Pärnumaa,Pärnumaa,True,Yes
2023-03-06 11:04:00,Cati,23,68.0,65-74,Secondary education,Male,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 10:53:00,Cati,23,35.0,35-44,Higher education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 11:04:00,Cati,23,69.0,65-74,Secondary education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,No opinion
2023-03-06 11:07:00,Cati,23,20.0,16-24,Secondary education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 11:13:00,Cati,23,51.0,45-54,Secondary education,Male,Estonian,Järvamaa,Järva- ja Viljandimaa,True,Yes
2023-03-06 11:12:00,Cati,23,59.0,55-64,Higher education,Male,Other,Harjumaa,Harju- ja Raplamaa,True,No opinion
2023-03-06 11:18:00,Cati,23,27.0,25-34,Secondary education,Female,Other,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,No
2023-03-06 11:23:00,Cati,23,25.0,25-34,Higher education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 11:26:00,Cati,23,42.0,35-44,Higher education,Female,Other,Harjumaa,Harju- ja Raplamaa,False,No
2023-03-06 11:32:00,Cati,23,53.0,45-54,Higher education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-06 11:36:00,Cati,23,63.0,55-64,Secondary education,Male,Other,Harjumaa,Harju- ja Raplamaa,False,Yes
2023-03-06 11:38:00,Cati,23,41.0,35-44,Secondary education,Male,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-06 11:41:00,Cati,23,40.0,35-44,Higher education,Male,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-03-06 11:45:00,Cati,23,41.0,35-44,Secondary education,Male,Other,Tartu linn,Tartu linn,False,Yes
2023-03-06 11:58:00,Cati,23,29.0,25-34,Higher education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,Yes
2023-03-06 12:02:00,Cati,23,56.0,55-64,Higher education,Female,Estonian,Pirita,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 12:04:00,Cati,23,39.0,35-44,Higher education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 12:11:00,Cati,23,73.0,65-74,Higher education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-06 12:21:00,Cati,23,61.0,55-64,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 12:19:00,Cati,23,42.0,35-44,Higher education,Male,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 12:31:00,Cati,23,77.0,75+,Secondary education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-06 12:32:00,Cati,23,49.0,45-54,Higher education,Female,Estonian,Pirita,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 12:40:00,Cati,23,36.0,35-44,Higher education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-06 12:47:00,Cati,23,83.0,75+,Secondary education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 12:49:00,Cati,23,74.0,65-74,Higher education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 12:50:00,Cati,23,77.0,75+,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 13:02:00,Cati,23,39.0,35-44,Higher education,Female,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",False,Yes
2023-03-06 13:02:00,Cati,23,75.0,75+,Secondary education,Male,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 13:08:00,Cati,23,46.0,45-54,Secondary education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-06 13:07:00,Cati,23,40.0,35-44,Higher education,Female,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-03-06 13:09:00,Cati,23,34.0,25-34,Basic education,Female,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-06 13:09:00,Cati,23,28.0,25-34,Higher education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 13:11:00,Cati,23,70.0,65-74,Secondary education,Male,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,No opinion
2023-03-06 13:14:00,Cati,23,79.0,75+,Secondary education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 13:14:00,Cati,23,58.0,55-64,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 13:14:00,Cati,23,37.0,35-44,Secondary education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,No
2023-03-06 13:20:00,Cati,23,43.0,35-44,Basic education,Male,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,No
2023-03-06 13:25:00,Cati,23,43.0,35-44,Higher education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 13:26:00,Cati,23,67.0,65-74,Secondary education,Male,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-06 13:30:00,Cati,23,84.0,75+,Secondary education,Female,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-06 13:30:00,Cati,23,77.0,75+,Secondary education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",False,No
2023-03-06 13:27:00,Cati,23,22.0,16-24,Secondary education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 13:29:00,Cati,23,33.0,25-34,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 13:34:00,Cati,23,47.0,45-54,Higher education,Male,Estonian,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-06 13:38:00,Cati,23,42.0,35-44,Basic education,Female,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 13:38:00,Cati,23,43.0,35-44,Secondary education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-06 13:37:00,Cati,23,60.0,55-64,Secondary education,Male,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-06 13:42:00,Cati,23,70.0,65-74,Higher education,Female,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-06 13:48:00,Cati,23,66.0,65-74,Basic education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No
2023-03-06 13:42:00,Cati,23,40.0,35-44,Secondary education,Female,Other,Jõgevamaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 13:44:00,Cati,23,70.0,65-74,Higher education,Male,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 13:50:00,Cati,23,86.0,75+,Secondary education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-06 13:45:00,Cati,23,65.0,65-74,Secondary education,Male,Estonian,Järvamaa,Järva- ja Viljandimaa,True,Yes
2023-03-06 16:27:00,Cati,23,27.0,25-34,Higher education,Male,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No
2023-03-06 13:51:00,Cati,23,35.0,35-44,Higher education,Female,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-06 13:53:00,Cati,23,53.0,45-54,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 13:53:00,Cati,23,33.0,25-34,Secondary education,Male,Estonian,Nõmme,Mustamäe ja Nõmme,True,Yes
2023-03-06 13:56:00,Cati,23,30.0,25-34,Secondary education,Male,Estonian,Jõgevamaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 14:05:00,Cati,23,74.0,65-74,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 13:57:00,Cati,23,63.0,55-64,Basic education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-06 14:02:00,Cati,23,72.0,65-74,Basic education,Male,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-03-06 14:06:00,Cati,23,53.0,45-54,Secondary education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,No
2023-03-06 14:01:00,Cati,23,49.0,45-54,Secondary education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 14:02:00,Cati,23,36.0,35-44,Secondary education,Female,Other,Viljandimaa,Järva- ja Viljandimaa,False,No
2023-03-06 14:06:00,Cati,23,37.0,35-44,Higher education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-06 14:06:00,Cati,23,33.0,25-34,Higher education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 14:08:00,Cati,23,40.0,35-44,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 14:11:00,Cati,23,80.0,75+,Higher education,Female,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-06 14:16:00,Cati,23,52.0,45-54,Secondary education,Female,Other,Võrumaa,"Võru-, Valga- ja Põlvamaa",False,Yes
2023-03-06 14:16:00,Cati,23,54.0,45-54,Secondary education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 14:17:00,Cati,23,28.0,25-34,Secondary education,Male,Other,Haabersti,"Haabersti, Põhja-Tallinn ja Kristiine",True,No
2023-03-06 14:19:00,Cati,23,35.0,35-44,Secondary education,Male,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-06 14:16:00,Cati,23,59.0,55-64,Higher education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-06 14:23:00,Cati,23,61.0,55-64,Higher education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-06 14:23:00,Cati,23,51.0,45-54,Secondary education,Male,Estonian,Läänemaa,"Hiiu-, Lääne- ja Saaremaa",True,No opinion
2023-03-06 14:26:00,Cati,23,46.0,45-54,Higher education,Female,Estonian,Nõmme,Mustamäe ja Nõmme,True,No opinion
2023-03-06 14:29:00,Cati,23,29.0,25-34,Secondary education,Male,Estonian,Kristiine,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-06 14:30:00,Cati,23,17.0,16-24,Basic education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-06 14:28:00,Cati,23,42.0,35-44,Higher education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
2023-03-06 14:37:00,Cati,23,47.0,45-54,Secondary education,Male,Estonian,Tartumaa,Jõgeva- ja Tartumaa,True,Yes
2023-03-06 14:36:00,Cati,23,68.0,65-74,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 14:42:00,Cati,23,40.0,35-44,Secondary education,Male,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-06 14:46:00,Cati,23,37.0,35-44,Higher education,Male,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-06 14:50:00,Cati,23,49.0,45-54,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 14:47:00,Cati,23,39.0,35-44,Higher education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-06 14:46:00,Cati,23,32.0,25-34,Secondary education,Female,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-06 14:49:00,Cati,23,19.0,16-24,Secondary education,Female,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-06 14:53:00,Cati,23,48.0,45-54,Higher education,Female,Estonian,Võrumaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-06 15:02:00,Cati,23,45.0,45-54,Higher education,Female,Estonian,Kesklinn,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 14:59:00,Cati,23,65.0,65-74,Higher education,Female,Estonian,Ida-Virumaa,Ida-Virumaa,True,Yes
2023-03-06 15:07:00,Cati,23,73.0,65-74,Higher education,Female,Other,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,No
2023-03-06 15:02:00,Cati,23,59.0,55-64,Secondary education,Female,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 15:04:00,Cati,23,47.0,45-54,Higher education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 15:07:00,Cati,23,26.0,25-34,Secondary education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,No
2023-03-06 15:07:00,Cati,23,21.0,16-24,Secondary education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-06 15:10:00,Cati,23,31.0,25-34,Higher education,Female,Estonian,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",True,Yes
2023-03-06 15:11:00,Cati,23,76.0,75+,Higher education,Female,Estonian,Raplamaa,Harju- ja Raplamaa,True,Yes
2023-03-06 15:15:00,Cati,23,85.0,75+,Higher education,Female,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-06 15:17:00,Cati,23,80.0,75+,Secondary education,Male,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-06 15:15:00,Cati,23,48.0,45-54,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-06 15:27:00,Cati,23,24.0,16-24,Secondary education,Male,Estonian,Lääne-Virumaa,Lääne-Virumaa,True,Yes
2023-03-06 15:26:00,Cati,23,30.0,25-34,Secondary education,Female,Estonian,Lasnamäe,"Kesklinn, Lasnamäe ja Pirita",True,Yes
2023-03-06 15:30:00,Cati,23,47.0,45-54,Higher education,Female,Other,Põhja-Tallinn,"Haabersti, Põhja-Tallinn ja Kristiine",False,No
2023-03-06 15:31:00,Cati,23,34.0,25-34,Secondary education,Male,Estonian,Põlvamaa,"Võru-, Valga- ja Põlvamaa",True,Yes
2023-03-06 15:26:00,Cati,23,39.0,35-44,Higher education,Female,Estonian,Tartu linn,Tartu linn,True,Yes
2023-03-06 15:33:00,Cati,23,43.0,35-44,Basic education,Female,Other,Ida-Virumaa,Ida-Virumaa,True,No
2023-03-06 15:28:00,Cati,23,49.0,45-54,Secondary education,Male,Estonian,Harjumaa,Harju- ja Raplamaa,True,Yes
2023-03-06 15:39:00,Cati,23,71.0,65-74,Secondary education,Female,Estonian,Pärnumaa,Pärnumaa,True,Yes
2023-03-06 15:40:00,Cati,23,54.0,45-54,Secondary education,Female,Estonian,Mustamäe,Mustamäe ja Nõmme,True,Yes
